Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-21 05:45:00,2019-05-21 07:15:00,90,1,0,1965
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-27 10:20:00,2019-05-27 11:50:00,90,0,0,4995
Air India,1,CCU,BLR,CCU-BLR,1,2019-03-24 16:50:00,2019-03-24 18:30:00,1540,6,1,14641
Air India,1,CCU,BLR,CCU-BLR,0,2019-04-12 20:45:00,2019-04-12 23:20:00,155,4,0,4460
Air India,1,DEL,COK,DEL-COK,1,2019-05-18 13:00:00,2019-05-18 19:15:00,375,5,1,10191
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-09 02:15:00,2019-03-09 19:45:00,1050,5,1,13843
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-01 21:50:00,2019-05-01 03:35:00,345,2,0,6349
Air Asia,0,CCU,BLR,CCU-BLR,0,2019-05-01 10:20:00,2019-05-01 12:55:00,155,2,0,4409
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-06 18:15:00,2019-03-06 19:45:00,1530,2,0,17024
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-18 07:05:00,2019-05-18 21:00:00,835,5,1,13727
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-15 18:25:00,2019-03-15 21:20:00,175,4,0,8855
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-24 08:45:00,2019-06-24 19:00:00,615,0,0,12524
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-18 11:40:00,2019-03-18 20:20:00,520,0,0,13555
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 06:30:00,2019-06-06 12:00:00,330,3,0,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-09 09:00:00,2019-06-09 21:00:00,720,6,1,13587
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-12 09:45:00,2019-06-12 12:00:00,135,2,0,3543
Vistara,10,MAA,CCU,MAA-CCU,0,2019-03-18 07:05:00,2019-03-18 09:20:00,135,0,0,4842
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-24 23:30:00,2019-04-24 02:20:00,170,2,0,3943
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 19:15:00,2019-06-09 04:25:00,550,6,1,10577
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-15 10:35:00,2019-05-15 21:00:00,625,2,0,6979
Vistara,10,MAA,CCU,MAA-CCU,0,2019-06-27 17:45:00,2019-06-27 20:05:00,140,3,0,11982
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-06 08:45:00,2019-06-06 13:15:00,270,3,0,5264
Vistara,10,DEL,COK,DEL-COK,0,2019-03-03 06:00:00,2019-03-03 09:10:00,190,6,1,8001
Air India,1,DEL,COK,DEL-COK,2,2019-06-01 19:45:00,2019-06-01 19:15:00,1410,5,1,10651
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-24 16:30:00,2019-05-24 19:50:00,1640,4,0,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 09:45:00,2019-03-27 22:20:00,755,2,0,6601
Air India,1,DEL,COK,DEL-COK,1,2019-03-21 19:00:00,2019-03-21 19:15:00,1455,3,0,6587
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-21 13:10:00,2019-03-21 14:30:00,80,3,0,3173
Air India,1,BLR,DEL,BLR-DEL,0,2019-05-09 10:00:00,2019-05-09 12:45:00,165,3,0,5228
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-21 07:10:00,2019-06-21 10:10:00,180,4,0,5769
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 08:00:00,2019-06-06 19:00:00,660,3,0,14714
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-03 05:30:00,2019-06-03 19:00:00,810,0,0,13014
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-03 22:10:00,2019-06-03 01:00:00,170,0,0,3359
GoAir,2,BLR,DEL,BLR-DEL,0,2019-03-03 20:55:00,2019-03-03 23:50:00,175,6,1,6722
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-18 09:35:00,2019-03-18 12:20:00,165,0,0,4462
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-09 04:55:00,2019-03-09 16:10:00,675,5,1,6171
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-21 05:50:00,2019-05-21 20:25:00,875,1,0,12303
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 11:40:00,2019-03-21 01:35:00,835,3,0,7695
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-24 11:25:00,2019-06-24 01:30:00,845,0,0,5684
Air India,1,CCU,BLR,CCU-BLR,1,2019-06-12 16:50:00,2019-06-12 07:55:00,905,2,0,8366
Air India,1,MAA,CCU,MAA-CCU,0,2019-03-01 11:40:00,2019-03-01 13:55:00,135,4,0,19630
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 14:05:00,2019-03-06 05:05:00,900,2,0,13502
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 21:10:00,2019-05-01 10:05:00,775,2,0,14781
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-12 07:10:00,2019-06-12 16:10:00,540,2,0,6513
Air India,1,DEL,COK,DEL-COK,1,2019-06-01 07:00:00,2019-06-01 19:15:00,735,5,1,9929
Multiple carriers,6,DEL,COK,DEL-COK,2,2019-06-06 17:50:00,2019-06-06 01:30:00,460,3,0,18275
Air India,1,DEL,COK,DEL-COK,1,2019-04-09 06:05:00,2019-04-09 09:25:00,1640,1,0,4487
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-15 21:20:00,2019-03-15 22:45:00,85,4,0,2754
Air India,1,BOM,HYD,BOM-HYD,0,2019-03-27 06:20:00,2019-03-27 07:40:00,80,2,0,2575
SpiceJet,8,CCU,BLR,CCU-BLR,1,2019-06-12 15:55:00,2019-06-12 21:25:00,330,2,0,8224
Air India,1,DEL,COK,DEL-COK,1,2019-03-09 20:30:00,2019-03-09 08:15:00,705,5,1,8991
IndiGo,3,DEL,COK,DEL-COK,0,2019-06-24 05:35:00,2019-06-24 08:50:00,195,0,0,5000
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 18:55:00,2019-06-12 19:50:00,1495,2,0,8529
Air India,1,DEL,COK,DEL-COK,1,2019-03-03 06:05:00,2019-03-03 09:25:00,1640,6,1,14042
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-24 11:10:00,2019-05-24 14:05:00,175,4,0,4030
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 18:55:00,2019-06-06 12:00:00,1025,3,0,10844
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-06 21:25:00,2019-05-06 00:05:00,160,0,0,4804
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 17:30:00,2019-05-27 01:30:00,480,0,0,7308
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-12 16:55:00,2019-05-12 19:55:00,180,6,1,4823
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 09:00:00,2019-06-24 12:35:00,1655,0,0,10262
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 20:55:00,2019-05-27 04:25:00,450,0,0,12898
Air India,1,BLR,DEL,BLR-DEL,2,2019-03-12 17:25:00,2019-03-12 16:20:00,1375,1,0,12778
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-03 04:45:00,2019-03-03 13:20:00,515,6,1,14871
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 13:20:00,2019-03-21 19:15:00,1795,3,0,8708
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 20:00:00,2019-06-06 18:15:00,1335,3,0,10844
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-06 05:45:00,2019-03-06 07:05:00,80,2,0,4129
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-18 21:25:00,2019-05-18 00:05:00,160,5,1,4804
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-06 08:20:00,2019-05-06 11:20:00,180,0,0,7229
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 07:00:00,2019-03-21 19:10:00,730,3,0,7832
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-03-18 09:30:00,2019-03-18 12:05:00,155,0,0,3859
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 07:30:00,2019-06-06 19:15:00,705,3,0,9001
Vistara,10,BLR,DEL,BLR-DEL,0,2019-05-09 17:00:00,2019-05-09 19:35:00,155,3,0,4878
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-05-03 02:35:00,2019-05-03 04:05:00,90,4,0,2754
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-27 07:00:00,2019-06-27 09:40:00,160,3,0,4668
Air Asia,0,CCU,BLR,CCU-BLR,0,2019-05-12 10:20:00,2019-05-12 12:55:00,155,6,1,5216
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-06 05:30:00,2019-06-06 04:25:00,1375,3,0,10368
IndiGo,3,DEL,COK,DEL-COK,2,2019-03-09 06:40:00,2019-03-09 21:20:00,880,5,1,8146
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-27 13:00:00,2019-03-27 04:25:00,925,2,0,12242
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-15 08:00:00,2019-03-15 15:15:00,435,4,0,9134
Air India,1,DEL,COK,DEL-COK,2,2019-06-06 13:15:00,2019-06-06 09:25:00,1210,3,0,10939
Air India,1,DEL,COK,DEL-COK,2,2019-06-06 10:55:00,2019-06-06 07:40:00,1245,3,0,11753
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-04-24 17:10:00,2019-04-24 19:40:00,150,2,0,4174
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 20:00:00,2019-05-21 19:50:00,1430,1,0,10844
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-03 16:00:00,2019-06-03 19:00:00,1620,0,0,14714
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 06:30:00,2019-06-12 12:00:00,330,2,0,9899
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-03 09:10:00,2019-03-03 21:00:00,710,6,1,14871
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-03-06 13:20:00,2019-03-06 15:35:00,135,2,0,7295
Air India,1,DEL,COK,DEL-COK,2,2019-06-06 18:45:00,2019-06-06 19:15:00,1470,3,0,13465
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-05-21 17:45:00,2019-05-21 20:05:00,140,1,0,3543
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 19:00:00,2019-06-27 01:30:00,390,3,0,7198
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 08:00:00,2019-06-01 04:25:00,1225,5,1,10262
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-15 15:20:00,2019-03-15 17:55:00,155,4,0,4148
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-27 15:15:00,2019-06-27 18:10:00,175,3,0,8016
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 22:50:00,2019-06-09 04:25:00,335,6,1,10262
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-15 14:55:00,2019-06-15 17:25:00,150,5,1,3841
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 09:45:00,2019-03-12 00:30:00,885,1,0,11507
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 08:25:00,2019-05-01 20:45:00,740,2,0,14781
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 17:30:00,2019-05-27 19:00:00,1530,0,0,16079
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 22:50:00,2019-05-27 04:25:00,335,0,0,12898
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 07:30:00,2019-03-06 19:15:00,705,2,0,15353
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-24 18:25:00,2019-03-24 21:20:00,175,6,1,7303
SpiceJet,8,CCU,BLR,CCU-BLR,1,2019-03-24 15:05:00,2019-03-24 20:45:00,340,6,1,6197
Air India,1,CCU,BLR,CCU-BLR,1,2019-06-09 09:10:00,2019-06-09 13:15:00,245,6,1,8996
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-21 14:20:00,2019-03-21 22:20:00,480,3,0,6528
GoAir,2,BLR,DEL,BLR-DEL,0,2019-04-09 20:55:00,2019-04-09 23:40:00,165,1,0,4239
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-12 20:25:00,2019-03-12 23:05:00,160,1,0,4148
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-05-24 21:10:00,2019-05-24 00:05:00,175,4,0,3971
Air Asia,0,CCU,BLR,CCU-BLR,1,2019-05-06 07:35:00,2019-05-06 23:30:00,955,0,0,5192
Jet Airways,4,DEL,COK,DEL-COK,2,2019-04-09 13:25:00,2019-04-09 12:35:00,1390,1,0,9483
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-03 11:40:00,2019-06-03 19:00:00,440,0,0,18804
Air India,1,DEL,COK,DEL-COK,0,2019-06-18 05:10:00,2019-06-18 08:00:00,170,1,0,5201
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 11:30:00,2019-05-27 19:00:00,450,0,0,16079
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-15 19:50:00,2019-06-15 22:50:00,180,5,1,7229
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 17:45:00,2019-05-27 01:30:00,465,0,0,6795
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 09:35:00,2019-05-09 10:55:00,1520,3,0,10953
Multiple carriers,6,DEL,COK,DEL-COK,2,2019-06-24 15:05:00,2019-06-24 01:30:00,625,0,0,15965
Air India,1,DEL,COK,DEL-COK,2,2019-04-09 12:55:00,2019-04-09 19:15:00,1820,1,0,9968
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-06 22:15:00,2019-06-06 00:50:00,155,3,0,4804
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 10:00:00,2019-05-27 19:00:00,540,0,0,16079
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-12 21:25:00,2019-06-12 12:35:00,910,2,0,11507
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-09 09:25:00,2019-06-09 13:45:00,1700,6,1,11542
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-24 17:45:00,2019-04-24 20:45:00,180,2,0,7229
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-27 06:00:00,2019-04-27 08:45:00,165,5,1,4544
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-15 05:10:00,2019-05-15 10:05:00,295,2,0,6496
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-15 21:25:00,2019-06-15 00:05:00,160,5,1,4804
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-01 11:05:00,2019-03-01 09:15:00,1330,4,0,13439
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-27 18:15:00,2019-03-27 04:25:00,610,2,0,6540
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-01 23:30:00,2019-06-01 02:20:00,170,5,1,4591
IndiGo,3,BLR,DEL,BLR-DEL,1,2019-03-18 16:15:00,2019-03-18 20:35:00,260,0,0,4437
Air Asia,0,DEL,COK,DEL-COK,1,2019-03-21 20:10:00,2019-03-21 07:10:00,660,3,0,6151
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-21 17:45:00,2019-06-21 20:45:00,180,4,0,7754
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 14:00:00,2019-06-24 12:35:00,1355,0,0,10262
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-09 18:55:00,2019-06-09 22:00:00,185,6,1,8016
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-03-24 06:55:00,2019-03-24 09:35:00,160,6,1,4781
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-27 11:30:00,2019-06-27 14:20:00,170,3,0,4668
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-06 11:50:00,2019-03-06 08:55:00,1265,2,0,14594
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-03-24 16:55:00,2019-03-24 04:45:00,710,6,1,14231
Air India,1,DEL,COK,DEL-COK,1,2019-05-15 05:15:00,2019-05-15 06:50:00,1535,2,0,8425
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-12 07:05:00,2019-06-12 22:30:00,925,2,0,9646
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-03-03 14:40:00,2019-03-03 17:05:00,145,6,1,7295
Air Asia,0,CCU,BLR,CCU-BLR,1,2019-04-09 06:50:00,2019-04-09 10:30:00,220,1,0,5162
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-09 18:25:00,2019-03-09 21:20:00,175,5,1,6860
Vistara,10,DEL,COK,DEL-COK,0,2019-04-15 06:00:00,2019-04-15 09:10:00,190,0,0,6216
Air Asia,0,CCU,BLR,CCU-BLR,1,2019-05-24 07:35:00,2019-05-24 19:25:00,710,4,0,5192
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-09 20:00:00,2019-04-09 22:50:00,170,1,0,4823
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-04-03 09:30:00,2019-04-03 12:20:00,170,2,0,3919
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-06-03 19:05:00,2019-06-03 20:35:00,90,0,0,2754
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 07:30:00,2019-05-09 19:00:00,690,3,0,9315
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 10:00:00,2019-03-27 18:50:00,530,2,0,11667
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 08:25:00,2019-06-12 04:40:00,1215,2,0,6224
Air India,1,CCU,BLR,CCU-BLR,2,2019-03-24 09:25:00,2019-03-24 05:35:00,1210,6,1,13349
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-18 16:55:00,2019-03-18 09:00:00,965,0,0,11087
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 13:00:00,2019-03-06 01:35:00,755,2,0,15603
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-09 19:30:00,2019-05-09 12:35:00,1025,3,0,15129
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-09 16:55:00,2019-04-09 19:55:00,180,1,0,4823
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-01 07:10:00,2019-05-01 22:40:00,930,2,0,8452
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 07:30:00,2019-06-06 19:00:00,690,3,0,12524
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-03-27 17:45:00,2019-03-27 20:05:00,140,2,0,3384
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 19:15:00,2019-06-01 19:00:00,1425,5,1,10262
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-06-18 13:15:00,2019-06-18 14:45:00,90,1,0,1965
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-18 22:15:00,2019-05-18 00:50:00,155,5,1,4804
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 18:15:00,2019-05-27 19:00:00,1485,0,0,16079
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-01 21:25:00,2019-06-01 19:00:00,1295,5,1,13292
Air Asia,0,DEL,COK,DEL-COK,1,2019-05-09 07:55:00,2019-05-09 13:25:00,330,3,0,6751
Air India,1,DEL,COK,DEL-COK,1,2019-05-15 07:00:00,2019-05-15 19:15:00,735,2,0,8669
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-03 17:30:00,2019-03-03 01:35:00,485,6,1,14871
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 14:00:00,2019-05-21 19:00:00,300,1,0,12898
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-06-06 09:30:00,2019-06-06 12:20:00,170,3,0,3919
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-01 12:50:00,2019-03-01 19:15:00,385,4,0,36983
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-06-03 19:35:00,2019-06-03 21:55:00,140,0,0,3597
Air India,1,BLR,DEL,BLR-DEL,0,2019-03-09 17:00:00,2019-03-09 19:45:00,165,5,1,10741
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-06 16:50:00,2019-06-06 05:35:00,765,3,0,11432
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 18:55:00,2019-03-12 10:45:00,950,1,0,11087
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-03 09:35:00,2019-06-03 12:35:00,1620,0,0,13292
Air India,1,DEL,COK,DEL-COK,3,2019-06-15 05:15:00,2019-06-15 07:40:00,1585,5,1,10493
GoAir,2,BLR,DEL,BLR-DEL,0,2019-03-09 07:45:00,2019-03-09 10:40:00,175,5,1,7631
Air India,1,DEL,COK,DEL-COK,2,2019-06-06 06:50:00,2019-06-06 07:40:00,1490,3,0,13381
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 20:00:00,2019-06-06 04:40:00,520,3,0,13731
Air India,1,DEL,COK,DEL-COK,2,2019-05-21 05:55:00,2019-05-21 07:40:00,1545,1,0,11911
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-18 23:30:00,2019-04-18 02:20:00,170,3,0,4591
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-03 13:00:00,2019-06-03 19:15:00,375,0,0,14848
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-12 08:45:00,2019-06-12 19:15:00,630,2,0,8266
Air India,1,DEL,COK,DEL-COK,2,2019-05-18 17:15:00,2019-05-18 19:15:00,1560,5,1,12392
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 18:55:00,2019-06-12 12:00:00,1025,2,0,13044
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 07:05:00,2019-05-21 04:25:00,1280,1,0,12898
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-21 22:50:00,2019-03-21 04:25:00,335,3,0,12242
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-18 10:10:00,2019-05-18 13:00:00,170,5,1,3943
Vistara,10,CCU,BLR,CCU-BLR,1,2019-03-24 20:20:00,2019-03-24 22:10:00,1550,6,1,11105
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-12 21:10:00,2019-05-12 09:20:00,730,6,1,14388
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-18 19:30:00,2019-05-18 12:35:00,1025,5,1,13014
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 10:20:00,2019-03-06 18:50:00,510,2,0,15411
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-09 19:45:00,2019-03-09 18:50:00,1385,5,1,16289
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-15 06:50:00,2019-05-15 16:10:00,560,2,0,6442
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-18 08:25:00,2019-05-18 16:20:00,475,5,1,10844
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-18 10:20:00,2019-05-18 11:50:00,90,5,1,5678
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-12 23:30:00,2019-04-12 02:20:00,170,4,0,6906
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-05-21 09:45:00,2019-05-21 12:00:00,135,1,0,3543
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 09:00:00,2019-06-06 19:00:00,600,3,0,14714
Vistara Premium economy,11,BLR,DEL,BLR-DEL,0,2019-03-03 16:00:00,2019-03-03 18:35:00,155,6,1,11793
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-15 11:30:00,2019-05-15 19:15:00,465,2,0,14323
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-04-09 21:10:00,2019-04-09 00:05:00,175,1,0,3971
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-06 20:20:00,2019-05-06 22:40:00,1580,0,0,8452
Vistara,10,BLR,DEL,BLR-DEL,0,2019-04-12 07:00:00,2019-04-12 09:40:00,160,4,0,5403
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 10:00:00,2019-05-09 21:00:00,660,3,0,13727
Air India,1,CCU,BLR,CCU-BLR,2,2019-04-01 10:00:00,2019-04-01 05:25:00,1165,0,0,12639
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-18 15:15:00,2019-04-18 18:10:00,175,3,0,5198
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-01 19:30:00,2019-06-01 22:15:00,165,5,1,4878
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-18 19:45:00,2019-05-18 19:00:00,1395,5,1,12373
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 07:10:00,2019-03-03 16:10:00,540,6,1,8552
Vistara,10,DEL,COK,DEL-COK,0,2019-04-21 14:40:00,2019-04-21 17:50:00,190,6,1,6741
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-04-09 12:50:00,2019-04-09 19:15:00,385,1,0,6481
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 10:35:00,2019-06-06 19:15:00,520,3,0,7354
Air India,1,BLR,DEL,BLR-DEL,0,2019-04-21 21:05:00,2019-04-21 23:55:00,170,6,1,5228
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-12 08:25:00,2019-05-12 20:45:00,740,6,1,10844
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-18 06:50:00,2019-05-18 12:10:00,320,5,1,6347
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-15 08:15:00,2019-03-15 12:15:00,240,4,0,5013
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 18:55:00,2019-06-09 04:40:00,585,6,1,9663
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-06 18:25:00,2019-04-06 21:20:00,175,5,1,4823
Air India,1,DEL,COK,DEL-COK,2,2019-06-24 16:55:00,2019-06-24 19:15:00,1580,0,0,13381
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-01 09:45:00,2019-06-01 12:00:00,135,5,1,3543
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 18:55:00,2019-05-15 04:40:00,585,2,0,9663
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 18:55:00,2019-04-01 19:50:00,1495,0,0,7064
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 07:05:00,2019-06-09 19:00:00,715,6,1,10262
Air India,1,DEL,COK,DEL-COK,2,2019-06-01 10:55:00,2019-06-01 19:15:00,500,5,1,13013
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 19:10:00,2019-06-27 12:35:00,1045,3,0,15339
GoAir,2,BLR,DEL,BLR-DEL,0,2019-04-18 11:40:00,2019-04-18 14:30:00,170,3,0,4937
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-06 05:05:00,2019-06-06 12:10:00,425,3,0,6818
Air India,1,DEL,COK,DEL-COK,2,2019-05-18 22:00:00,2019-05-18 19:15:00,1275,5,1,10441
Jet Airways,4,DEL,COK,DEL-COK,1,2019-04-03 14:00:00,2019-04-03 19:00:00,300,2,0,5177
