airline,airlineid,source,destination,route,total_stops,departuredatetime,arrivaldatetime,durationminutes,dayofweek,isweekend,price,Total_Stops,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday,IsWeekend,DaysUntilDeparture,price_min,price_max,price_avg,Label
3,3,4,3,DEL-COK,1,2019-06-15 02:00:00,2019-06-15 07:25:00,0.08976660682226212,5,1,5636,1,0.08695652173913043,15,6,5,1,106,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-09 07:35:00,2019-06-09 16:10:00,0.15798922800718135,6,1,6442,1,0.30434782608695654,9,6,6,1,100,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-05-21 13:05:00,2019-05-21 00:55:00,0.2280071813285458,1,0,9486,1,0.5652173913043478,21,5,1,0,81,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-21 20:00:00,2019-05-21 23:35:00,0.5673249551166967,1,0,10844,1,0.8695652173913043,21,5,1,0,81,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-06-03 20:00:00,2019-06-03 04:25:00,0.15439856373429084,0,0,15318,2,0.8695652173913043,3,6,0,0,94,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,1,2019-04-03 12:30:00,2019-04-03 09:25:00,0.42369838420107725,2,0,5117,1,0.5217391304347826,3,4,2,0,33,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-24 15:10:00,2019-06-24 20:00:00,0.07719928186714542,0,0,6147,1,0.6521739130434783,24,6,0,0,115,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-06-09 12:50:00,2019-06-09 21:00:00,0.1490125673249551,6,1,7005,1,0.5217391304347826,9,6,6,1,100,3876,52285,10539.014103129131,1
8,8,2,0,CCU-BLR,0,2019-04-03 22:20:00,2019-04-03 00:40:00,0.02333931777378815,2,0,3873,0,0.9565217391304348,3,4,2,0,33,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,2,2019-03-21 18:25:00,2019-03-21 18:50:00,0.4991023339317774,3,0,9270,2,0.7826086956521738,21,3,3,0,20,3876,52285,10539.014103129131,1
2,2,0,4,BLR-DEL,0,2019-06-27 11:40:00,2019-06-27 14:30:00,0.03411131059245961,3,0,3898,0,0.4782608695652174,27,6,3,0,118,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-05-12 08:25:00,2019-05-12 20:45:00,0.23877917414721728,6,1,14781,1,0.34782608695652173,12,5,6,1,72,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-24 20:00:00,2019-05-24 08:15:00,0.236983842010772,4,0,8586,1,0.8695652173913043,24,5,4,0,84,3480,31945,9158.164693593315,0
1,1,2,0,CCU-BLR,2,2019-05-09 08:20:00,2019-05-09 07:55:00,0.481149012567325,3,0,10697,2,0.34782608695652173,9,5,3,0,69,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-06-27 20:00:00,2019-06-27 12:35:00,0.3303411131059246,3,0,14300,2,0.8695652173913043,27,6,3,0,118,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-03-03 18:55:00,2019-03-03 21:45:00,0.03411131059245961,6,1,8855,0,0.7826086956521738,3,3,6,1,2,3257,79512,8017.424021838035,0
4,4,2,0,CCU-BLR,1,2019-05-12 16:30:00,2019-05-12 18:15:00,0.5278276481149013,6,1,10844,1,0.6956521739130435,12,5,6,1,72,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-03-06 02:15:00,2019-03-06 04:25:00,0.5368043087971275,2,0,17024,1,0.08695652173913043,6,3,2,0,5,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-01 09:35:00,2019-05-01 14:25:00,0.5942549371633753,2,0,9314,1,0.3913043478260869,1,5,2,0,61,3480,31945,9158.164693593315,0
3,3,0,4,BLR-DEL,0,2019-03-24 00:40:00,2019-03-24 03:25:00,0.03231597845601437,6,1,4777,0,0.0,24,3,6,1,23,3257,79512,8017.424021838035,1
1,1,2,0,CCU-BLR,1,2019-06-09 12:00:00,2019-06-09 13:15:00,0.5170556552962299,6,1,7662,1,0.5217391304347826,9,6,6,1,100,3480,31945,9158.164693593315,1
3,3,4,3,DEL-COK,1,2019-05-09 06:50:00,2019-05-09 16:10:00,0.1741472172351885,3,0,6442,1,0.2608695652173913,9,5,3,0,69,3876,52285,10539.014103129131,1
8,8,4,3,DEL-COK,1,2019-06-12 08:45:00,2019-06-12 13:15:00,0.07001795332136446,2,0,5264,1,0.34782608695652173,12,6,2,0,103,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-05-27 13:00:00,2019-05-27 04:25:00,0.3052064631956912,0,0,12898,1,0.5652173913043478,27,5,0,0,87,3876,52285,10539.014103129131,0
1,1,1,5,BOM-HYD,0,2019-03-03 13:55:00,2019-03-03 15:25:00,0.005385996409335729,6,1,6092,0,0.5652173913043478,3,3,6,1,2,1759,25139,5059.187679083095,0
8,8,0,4,BLR-DEL,0,2019-05-21 05:55:00,2019-05-21 08:35:00,0.03052064631956912,1,0,3311,0,0.21739130434782608,21,5,1,0,81,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-03-27 19:15:00,2019-03-27 04:25:00,0.17055655296229805,2,0,6540,1,0.8260869565217391,27,3,2,0,26,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-05-27 01:30:00,2019-05-27 04:15:00,0.03231597845601437,0,0,3419,0,0.043478260869565216,27,5,0,0,87,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-04-03 14:00:00,2019-04-03 12:35:00,0.45960502692998206,2,0,5177,1,0.6086956521739131,3,4,2,0,33,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,0,2019-04-18 18:05:00,2019-04-18 21:10:00,0.03949730700179534,3,0,8246,0,0.7826086956521738,18,4,3,0,48,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-09 09:35:00,2019-06-09 21:05:00,0.22082585278276484,6,1,14676,1,0.3913043478260869,9,6,6,1,100,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-27 11:30:00,2019-06-27 21:00:00,0.177737881508079,3,0,13587,1,0.4782608695652174,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-06 21:10:00,2019-05-06 09:20:00,0.23518850987432677,0,0,9663,1,0.9130434782608695,6,5,0,0,66,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-06-12 16:30:00,2019-06-12 10:05:00,0.35188509874326757,2,0,13044,1,0.6956521739130435,12,6,2,0,103,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-04-03 20:25:00,2019-04-03 01:30:00,0.08258527827648116,2,0,5073,1,0.8695652173913043,3,4,2,0,33,3876,52285,10539.014103129131,1
10,10,2,0,CCU-BLR,1,2019-05-21 17:00:00,2019-05-21 18:50:00,0.5296229802513466,1,0,9345,1,0.7391304347826086,21,5,1,0,81,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-06 14:05:00,2019-05-06 10:05:00,0.4039497307001796,0,0,9663,1,0.6086956521739131,6,5,0,0,66,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-05-21 08:00:00,2019-05-21 21:00:00,0.2531418312387792,1,0,14277,1,0.34782608695652173,21,5,1,0,81,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-06-01 10:00:00,2019-06-01 04:25:00,0.36983842010771995,5,1,10262,1,0.43478260869565216,1,6,5,1,92,3876,52285,10539.014103129131,0
4,4,1,5,BOM-HYD,0,2019-03-27 19:35:00,2019-03-27 21:05:00,0.005385996409335729,2,0,5678,0,0.8260869565217391,27,3,2,0,26,1759,25139,5059.187679083095,0
6,6,4,3,DEL-COK,1,2019-05-15 16:00:00,2019-05-15 01:30:00,0.177737881508079,2,0,13727,1,0.6956521739130435,15,5,2,0,75,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-06 20:00:00,2019-05-06 12:00:00,0.3177737881508079,0,0,9663,1,0.8695652173913043,6,5,0,0,66,3480,31945,9158.164693593315,0
3,3,6,2,MAA-CCU,0,2019-05-12 14:45:00,2019-05-12 17:05:00,0.02333931777378815,6,1,3858,0,0.6086956521739131,12,5,6,1,72,3145,19630,4788.0837696335075,1
8,8,4,3,DEL-COK,1,2019-06-24 08:45:00,2019-06-24 13:15:00,0.07001795332136446,0,0,4812,1,0.34782608695652173,24,6,0,0,115,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-27 21:50:00,2019-06-27 03:35:00,0.0969479353680431,3,0,5775,1,0.9130434782608695,27,6,3,0,118,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-06 09:35:00,2019-06-06 09:45:00,0.4937163375224417,3,0,10539,1,0.3913043478260869,6,6,3,0,97,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-06-03 15:30:00,2019-06-03 18:05:00,0.02872531418312388,0,0,4804,0,0.6521739130434783,3,6,0,0,94,3480,31945,9158.164693593315,1
0,0,0,4,BLR-DEL,0,2019-06-12 11:10:00,2019-06-12 13:55:00,0.03231597845601437,2,0,3383,0,0.4782608695652174,12,6,2,0,103,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,1,2019-03-03 12:10:00,2019-03-03 17:05:00,0.07899461400359067,6,1,8738,1,0.5217391304347826,3,3,6,1,2,3257,79512,8017.424021838035,0
1,1,4,3,DEL-COK,1,2019-03-27 05:15:00,2019-03-27 06:50:00,0.5242369838420108,2,0,7165,1,0.21739130434782608,27,3,2,0,26,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-24 16:10:00,2019-06-24 22:30:00,0.1095152603231598,0,0,6412,1,0.6956521739130435,24,6,0,0,115,3876,52285,10539.014103129131,1
4,4,0,4,BLR-DEL,0,2019-06-27 18:55:00,2019-06-27 22:00:00,0.03949730700179534,3,0,8016,0,0.7826086956521738,27,6,3,0,118,3257,79512,8017.424021838035,0
4,4,0,4,BLR-DEL,1,2019-03-12 20:35:00,2019-03-12 15:15:00,0.3752244165170557,1,0,11087,1,0.8695652173913043,12,3,1,0,11,3257,79512,8017.424021838035,0
8,8,6,2,MAA-CCU,0,2019-06-27 09:45:00,2019-06-27 12:00:00,0.02154398563734291,3,0,3543,0,0.3913043478260869,27,6,3,0,118,3145,19630,4788.0837696335075,1
4,4,2,0,CCU-BLR,1,2019-06-12 16:30:00,2019-06-12 04:40:00,0.23518850987432677,2,0,12471,1,0.6956521739130435,12,6,2,0,103,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-06-24 09:00:00,2019-06-24 04:25:00,0.3913824057450629,0,0,10262,1,0.3913043478260869,24,6,0,0,115,3876,52285,10539.014103129131,0
1,1,0,4,BLR-DEL,0,2019-03-18 13:20:00,2019-03-18 16:10:00,0.03411131059245961,0,0,4441,0,0.5652173913043478,18,3,0,0,17,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-03-27 07:05:00,2019-03-27 15:30:00,0.15439856373429084,2,0,12537,1,0.30434782608695654,27,3,2,0,26,3876,52285,10539.014103129131,0
2,2,2,0,CCU-BLR,1,2019-03-24 22:25:00,2019-03-24 07:40:00,0.17235188509874327,6,1,10091,1,0.9565217391304348,24,3,6,1,23,3480,31945,9158.164693593315,0
1,1,0,4,BLR-DEL,0,2019-06-03 21:05:00,2019-06-03 23:55:00,0.03411131059245961,0,0,6961,0,0.9130434782608695,3,6,0,0,94,3257,79512,8017.424021838035,1
3,3,4,3,DEL-COK,0,2019-04-24 05:35:00,2019-04-24 08:50:00,0.04308797127468582,2,0,5013,0,0.21739130434782608,24,4,2,0,54,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,0,2019-05-18 05:10:00,2019-05-18 08:00:00,0.03411131059245961,5,1,6934,0,0.21739130434782608,18,5,5,1,78,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-06-03 06:40:00,2019-06-03 19:00:00,0.23877917414721728,0,0,10877,1,0.2608695652173913,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-04-18 15:15:00,2019-04-18 18:10:00,0.035906642728904856,3,0,7229,0,0.6521739130434783,18,4,3,0,48,3257,79512,8017.424021838035,0
3,3,4,3,DEL-COK,1,2019-03-27 16:00:00,2019-03-27 01:35:00,0.17953321364452424,2,0,7048,1,0.6956521739130435,27,3,2,0,26,3876,52285,10539.014103129131,1
10,10,0,4,BLR-DEL,0,2019-06-27 17:00:00,2019-06-27 19:35:00,0.02872531418312388,3,0,4878,0,0.7391304347826086,27,6,3,0,118,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-05-21 14:05:00,2019-05-21 23:35:00,0.177737881508079,1,0,10844,1,0.6086956521739131,21,5,1,0,81,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-05-18 23:05:00,2019-05-18 04:25:00,0.6050269299820468,5,1,15129,2,1.0,18,5,5,1,78,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-05-12 00:30:00,2019-05-12 03:25:00,0.035906642728904856,6,1,3943,0,0.0,12,5,6,1,72,3257,79512,8017.424021838035,1
8,8,4,3,DEL-COK,1,2019-06-06 06:05:00,2019-06-06 11:20:00,0.08617594254937164,3,0,5583,1,0.2608695652173913,6,6,3,0,97,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-06-06 07:05:00,2019-06-06 16:10:00,0.16876122082585282,3,0,9646,1,0.30434782608695654,6,6,3,0,97,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-06-03 08:30:00,2019-06-03 19:15:00,0.20466786355475763,0,0,7677,1,0.34782608695652173,3,6,0,0,94,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-01 05:10:00,2019-06-01 10:05:00,0.07899461400359067,5,1,6842,1,0.21739130434782608,1,6,5,1,92,3876,52285,10539.014103129131,1
4,4,1,5,BOM-HYD,0,2019-06-24 08:45:00,2019-06-24 10:15:00,0.005385996409335729,0,0,4995,0,0.34782608695652173,24,6,0,0,115,1759,25139,5059.187679083095,0
10,10,2,0,CCU-BLR,1,2019-06-09 07:10:00,2019-06-09 18:50:00,0.22441651705565535,6,1,9555,1,0.30434782608695654,9,6,6,1,100,3480,31945,9158.164693593315,0
3,3,0,4,BLR-DEL,0,2019-06-01 01:30:00,2019-06-01 04:15:00,0.03231597845601437,5,1,4077,0,0.043478260869565216,1,6,5,1,92,3257,79512,8017.424021838035,1
4,4,0,4,BLR-DEL,0,2019-05-12 15:15:00,2019-05-12 18:10:00,0.035906642728904856,6,1,7229,0,0.6521739130434783,12,5,6,1,72,3257,79512,8017.424021838035,0
6,6,4,3,DEL-COK,1,2019-06-09 09:00:00,2019-06-09 19:00:00,0.18850987432675048,6,1,12192,1,0.3913043478260869,9,6,6,1,100,3876,52285,10539.014103129131,0
1,1,0,4,BLR-DEL,0,2019-04-12 10:00:00,2019-04-12 12:45:00,0.03231597845601437,4,0,5911,0,0.43478260869565216,12,4,4,0,42,3257,79512,8017.424021838035,1
1,1,4,3,DEL-COK,1,2019-06-12 09:00:00,2019-06-12 19:15:00,0.19389587073608616,2,0,8372,1,0.3913043478260869,12,6,2,0,103,3876,52285,10539.014103129131,1
4,4,1,5,BOM-HYD,0,2019-03-18 07:10:00,2019-03-18 08:35:00,0.003590664272890485,0,0,4995,0,0.30434782608695654,18,3,0,0,17,1759,25139,5059.187679083095,0
6,6,4,3,DEL-COK,1,2019-05-09 10:00:00,2019-05-09 19:15:00,0.17235188509874327,3,0,14323,1,0.43478260869565216,9,5,3,0,69,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-09 05:30:00,2019-06-09 04:25:00,0.4667863554757631,6,1,13014,2,0.21739130434782608,9,6,6,1,100,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-06-06 14:25:00,2019-06-06 19:15:00,0.5942549371633753,3,0,13591,2,0.6086956521739131,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-03-03 05:25:00,2019-03-03 18:50:00,0.7791741472172352,6,1,18799,2,0.21739130434782608,3,3,6,1,2,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-04-27 23:30:00,2019-04-27 02:20:00,0.03411131059245961,5,1,3943,0,1.0,27,4,5,1,57,3257,79512,8017.424021838035,1
8,8,1,5,BOM-HYD,0,2019-05-21 05:45:00,2019-05-21 07:15:00,0.005385996409335729,1,0,1965,0,0.21739130434782608,21,5,1,0,81,1759,25139,5059.187679083095,1
4,4,1,5,BOM-HYD,0,2019-05-27 10:20:00,2019-05-27 11:50:00,0.005385996409335729,0,0,4995,0,0.43478260869565216,27,5,0,0,87,1759,25139,5059.187679083095,0
1,1,2,0,CCU-BLR,1,2019-03-24 16:50:00,2019-03-24 18:30:00,0.526032315978456,6,1,14641,1,0.6956521739130435,24,3,6,1,23,3480,31945,9158.164693593315,0
1,1,2,0,CCU-BLR,0,2019-04-12 20:45:00,2019-04-12 23:20:00,0.02872531418312388,4,0,4460,0,0.8695652173913043,12,4,4,0,42,3480,31945,9158.164693593315,1
1,1,4,3,DEL-COK,1,2019-05-18 13:00:00,2019-05-18 19:15:00,0.10771992818671454,5,1,10191,1,0.5652173913043478,18,5,5,1,78,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-03-09 02:15:00,2019-03-09 19:45:00,0.3500897666068223,5,1,13843,1,0.08695652173913043,9,3,5,1,8,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-05-01 21:50:00,2019-05-01 03:35:00,0.0969479353680431,2,0,6349,1,0.9130434782608695,1,5,2,0,61,3876,52285,10539.014103129131,1
0,0,2,0,CCU-BLR,0,2019-05-01 10:20:00,2019-05-01 12:55:00,0.02872531418312388,2,0,4409,0,0.43478260869565216,1,5,2,0,61,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,1,2019-03-06 18:15:00,2019-03-06 19:45:00,0.5224416517055656,2,0,17024,1,0.7826086956521738,6,3,2,0,5,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-05-18 07:05:00,2019-05-18 21:00:00,0.27289048473967686,5,1,13727,1,0.30434782608695654,18,5,5,1,78,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-03-15 18:25:00,2019-03-15 21:20:00,0.035906642728904856,4,0,8855,0,0.7826086956521738,15,3,4,0,14,3257,79512,8017.424021838035,0
6,6,4,3,DEL-COK,1,2019-06-24 08:45:00,2019-06-24 19:00:00,0.19389587073608616,0,0,12524,1,0.34782608695652173,24,6,0,0,115,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,1,2019-03-18 11:40:00,2019-03-18 20:20:00,0.15978456014362658,0,0,13555,1,0.4782608695652174,18,3,0,0,17,3257,79512,8017.424021838035,0
4,4,2,0,CCU-BLR,1,2019-06-06 06:30:00,2019-06-06 12:00:00,0.09156193895870737,3,0,10844,1,0.2608695652173913,6,6,3,0,97,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-09 09:00:00,2019-06-09 21:00:00,0.23159784560143631,6,1,13587,1,0.3913043478260869,9,6,6,1,100,3876,52285,10539.014103129131,0
8,8,6,2,MAA-CCU,0,2019-06-12 09:45:00,2019-06-12 12:00:00,0.02154398563734291,2,0,3543,0,0.3913043478260869,12,6,2,0,103,3145,19630,4788.0837696335075,1
10,10,6,2,MAA-CCU,0,2019-03-18 07:05:00,2019-03-18 09:20:00,0.02154398563734291,0,0,4842,0,0.30434782608695654,18,3,0,0,17,3145,19630,4788.0837696335075,0
3,3,0,4,BLR-DEL,0,2019-04-24 23:30:00,2019-04-24 02:20:00,0.03411131059245961,2,0,3943,0,1.0,24,4,2,0,54,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-06-09 19:15:00,2019-06-09 04:25:00,0.17055655296229805,6,1,10577,1,0.8260869565217391,9,6,6,1,100,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-05-15 10:35:00,2019-05-15 21:00:00,0.19748653500897667,2,0,6979,1,0.43478260869565216,15,5,2,0,75,3876,52285,10539.014103129131,1
10,10,6,2,MAA-CCU,0,2019-06-27 17:45:00,2019-06-27 20:05:00,0.02333931777378815,3,0,11982,0,0.7391304347826086,27,6,3,0,118,3145,19630,4788.0837696335075,0
8,8,4,3,DEL-COK,1,2019-06-06 08:45:00,2019-06-06 13:15:00,0.07001795332136446,3,0,5264,1,0.34782608695652173,6,6,3,0,97,3876,52285,10539.014103129131,1
10,10,4,3,DEL-COK,0,2019-03-03 06:00:00,2019-03-03 09:10:00,0.04129263913824058,6,1,8001,0,0.2608695652173913,3,3,6,1,2,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,2,2019-06-01 19:45:00,2019-06-01 19:15:00,0.4793536804308798,5,1,10651,2,0.8260869565217391,1,6,5,1,92,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-24 16:30:00,2019-05-24 19:50:00,0.5619389587073609,4,0,10844,1,0.6956521739130435,24,5,4,0,84,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-03-27 09:45:00,2019-03-27 22:20:00,0.244165170556553,2,0,6601,1,0.3913043478260869,27,3,2,0,26,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-03-21 19:00:00,2019-03-21 19:15:00,0.49551166965888693,3,0,6587,1,0.8260869565217391,21,3,3,0,20,3876,52285,10539.014103129131,1
8,8,1,5,BOM-HYD,0,2019-03-21 13:10:00,2019-03-21 14:30:00,0.0017953321364452407,3,0,3173,0,0.5652173913043478,21,3,3,0,20,1759,25139,5059.187679083095,1
1,1,0,4,BLR-DEL,0,2019-05-09 10:00:00,2019-05-09 12:45:00,0.03231597845601437,3,0,5228,0,0.43478260869565216,9,5,3,0,69,3257,79512,8017.424021838035,1
4,4,0,4,BLR-DEL,0,2019-06-21 07:10:00,2019-06-21 10:10:00,0.037701974865350096,4,0,5769,0,0.30434782608695654,21,6,4,0,112,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-06-06 08:00:00,2019-06-06 19:00:00,0.21005385996409337,3,0,14714,1,0.34782608695652173,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-03 05:30:00,2019-06-03 19:00:00,0.2639138240574507,0,0,13014,2,0.21739130434782608,3,6,0,0,94,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-06-03 22:10:00,2019-06-03 01:00:00,0.03411131059245961,0,0,3359,0,0.9565217391304348,3,6,0,0,94,3257,79512,8017.424021838035,1
2,2,0,4,BLR-DEL,0,2019-03-03 20:55:00,2019-03-03 23:50:00,0.035906642728904856,6,1,6722,0,0.8695652173913043,3,3,6,1,2,3257,79512,8017.424021838035,1
3,3,2,0,CCU-BLR,0,2019-03-18 09:35:00,2019-03-18 12:20:00,0.03231597845601437,0,0,4462,0,0.3913043478260869,18,3,0,0,17,3480,31945,9158.164693593315,1
3,3,4,3,DEL-COK,1,2019-03-09 04:55:00,2019-03-09 16:10:00,0.2154398563734291,5,1,6171,1,0.17391304347826086,9,3,5,1,8,3876,52285,10539.014103129131,1
1,1,2,0,CCU-BLR,2,2019-05-21 05:50:00,2019-05-21 20:25:00,0.2872531418312388,1,0,12303,2,0.21739130434782608,21,5,1,0,81,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-03-21 11:40:00,2019-03-21 01:35:00,0.27289048473967686,3,0,7695,1,0.4782608695652174,21,3,3,0,20,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-24 11:25:00,2019-06-24 01:30:00,0.2764811490125674,0,0,5684,1,0.4782608695652174,24,6,0,0,115,3876,52285,10539.014103129131,1
1,1,2,0,CCU-BLR,1,2019-06-12 16:50:00,2019-06-12 07:55:00,0.29802513464991026,2,0,8366,1,0.6956521739130435,12,6,2,0,103,3480,31945,9158.164693593315,0
1,1,6,2,MAA-CCU,0,2019-03-01 11:40:00,2019-03-01 13:55:00,0.02154398563734291,4,0,19630,0,0.4782608695652174,1,3,4,0,0,3145,19630,4788.0837696335075,0
4,4,0,4,BLR-DEL,1,2019-03-06 14:05:00,2019-03-06 05:05:00,0.29622980251346503,2,0,13502,1,0.6086956521739131,6,3,2,0,5,3257,79512,8017.424021838035,0
4,4,2,0,CCU-BLR,1,2019-05-01 21:10:00,2019-05-01 10:05:00,0.251346499102334,2,0,14781,1,0.9130434782608695,1,5,2,0,61,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-12 07:10:00,2019-06-12 16:10:00,0.16696588868940754,2,0,6513,1,0.30434782608695654,12,6,2,0,103,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-06-01 07:00:00,2019-06-01 19:15:00,0.236983842010772,5,1,9929,1,0.30434782608695654,1,6,5,1,92,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,2,2019-06-06 17:50:00,2019-06-06 01:30:00,0.1382405745062837,3,0,18275,2,0.7391304347826086,6,6,3,0,97,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,1,2019-04-09 06:05:00,2019-04-09 09:25:00,0.5619389587073609,1,0,4487,1,0.2608695652173913,9,4,1,0,39,3876,52285,10539.014103129131,1
3,3,1,5,BOM-HYD,0,2019-03-15 21:20:00,2019-03-15 22:45:00,0.003590664272890485,4,0,2754,0,0.9130434782608695,15,3,4,0,14,1759,25139,5059.187679083095,1
1,1,1,5,BOM-HYD,0,2019-03-27 06:20:00,2019-03-27 07:40:00,0.0017953321364452407,2,0,2575,0,0.2608695652173913,27,3,2,0,26,1759,25139,5059.187679083095,1
8,8,2,0,CCU-BLR,1,2019-06-12 15:55:00,2019-06-12 21:25:00,0.09156193895870737,2,0,8224,1,0.6521739130434783,12,6,2,0,103,3480,31945,9158.164693593315,1
1,1,4,3,DEL-COK,1,2019-03-09 20:30:00,2019-03-09 08:15:00,0.22621184919210058,5,1,8991,1,0.8695652173913043,9,3,5,1,8,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,0,2019-06-24 05:35:00,2019-06-24 08:50:00,0.04308797127468582,0,0,5000,0,0.21739130434782608,24,6,0,0,115,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-12 18:55:00,2019-06-12 19:50:00,0.5098743267504489,2,0,8529,1,0.7826086956521738,12,6,2,0,103,3480,31945,9158.164693593315,0
1,1,4,3,DEL-COK,1,2019-03-03 06:05:00,2019-03-03 09:25:00,0.5619389587073609,6,1,14042,1,0.2608695652173913,3,3,6,1,2,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-05-24 11:10:00,2019-05-24 14:05:00,0.035906642728904856,4,0,4030,0,0.4782608695652174,24,5,4,0,84,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-06-06 18:55:00,2019-06-06 12:00:00,0.3411131059245961,3,0,10844,1,0.7826086956521738,6,6,3,0,97,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-05-06 21:25:00,2019-05-06 00:05:00,0.03052064631956912,0,0,4804,0,0.9130434782608695,6,5,0,0,66,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-05-27 17:30:00,2019-05-27 01:30:00,0.14542190305206465,0,0,7308,1,0.7391304347826086,27,5,0,0,87,3876,52285,10539.014103129131,1
